Indicator Code: CG0730
"Indicator Name: Prostate cancer"
Export date: 11/14/2025 1:58:18 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C61"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age55_59,[55-59],1.00000000,4.54545455,,38.46153846,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age60_64,[60-64],1.00000000,1.53846154,,34.48275862,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age65_69,[65-69],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age70_74,[70-74],3.00000000,3.89610390,,157.89473684,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age75_79,[75-79],7.00000000,2.25080386,,500.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age80_84,[80-84],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age85_over,[85+],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age_all,[All],12.00000000,3.47826087,32.61551282,25.75107296,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age55_59,[55-59],1.00000000,10.00000000,,83.33333333,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age60_64,[60-64],1.00000000,2.38095238,,76.92307692,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age65_69,[65-69],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age70_74,[70-74],3.00000000,8.33333333,,375.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age75_79,[75-79],7.00000000,5.26315789,,1166.66666670,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age80_84,[80-84],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age85_over,[85+],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1991,Male,Age_unknown,[Unknown],0.00000000,,,,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age_all,[All],18.00000000,2.82131661,19.70925148,18.52518911,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age55_59,[55-59],2.00000000,5.12820513,,69.68641115,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age60_64,[60-64],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age65_69,[65-69],1.00000000,1.81818182,,36.96857671,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age70_74,[70-74],5.00000000,7.14285714,,221.63120567,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age75_79,[75-79],10.00000000,3.42465753,,696.37883008,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age80_84,[80-84],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age85_over,[85+],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age_all,[All],18.00000000,6.06060606,48.76756671,37.43371114,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age55_59,[55-59],2.00000000,9.09090909,,148.25796887,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age60_64,[60-64],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age65_69,[65-69],1.00000000,3.44827586,,85.68980291,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age70_74,[70-74],5.00000000,12.82051282,,578.03468208,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age75_79,[75-79],10.00000000,9.61538462,,1763.66843030,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age80_84,[80-84],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age85_over,[85+],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1992,Male,Age_unknown,[Unknown],0.00000000,,,,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age_all,[All],15.00000000,2.06327373,15.33202289,15.27028403,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age55_59,[55-59],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age60_64,[60-64],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age65_69,[65-69],3.00000000,4.00000000,,108.22510823,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age70_74,[70-74],1.00000000,1.26582278,,45.99816007,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age75_79,[75-79],11.00000000,3.17919075,,733.82254837,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age80_84,[80-84],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age85_over,[85+],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age_all,[All],15.00000000,4.17827298,38.36928060,30.81600789,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age55_59,[55-59],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age60_64,[60-64],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age65_69,[65-69],3.00000000,6.97674419,,243.30900243,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age70_74,[70-74],1.00000000,2.32558140,,119.61722488,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age75_79,[75-79],11.00000000,7.53424658,,1883.56164380,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age80_84,[80-84],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age85_over,[85+],0.00000000,,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1993,Male,Age_unknown,[Unknown],0.00000000,0.00000000,,,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age_all,[All],10.00000000,1.28205128,11.47945337,10.06522264,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age55_59,[55-59],1.00000000,2.56410256,,30.77870114,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age60_64,[60-64],1.00000000,1.85185185,,36.72420125,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age65_69,[65-69],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age70_74,[70-74],1.00000000,1.13636364,,46.38218924,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age75_79,[75-79],7.00000000,1.98863636,,251.88916877,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age80_84,[80-84],,,,,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age85_over,[85+],,,,,
NAC,North America and the Caribbean,GRD,Grenada,1994,All,Age_unknown,[Unknown],0.00000000,,,,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age_all,[All],10.00000000,2.60416667,28.85954729,20.29467874,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age55_59,[55-59],1.00000000,4.00000000,,64.72491909,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age60_64,[60-64],1.00000000,3.84615385,,79.55449483,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age65_69,[65-69],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age70_74,[70-74],1.00000000,2.38095238,,119.76047904,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age75_79,[75-79],7.00000000,4.63576159,,665.39923954,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age80_84,[80-84],,,,,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age85_over,[85+],,,,,
NAC,North America and the Caribbean,GRD,Grenada,1994,Male,Age_unknown,[Unknown],0.00000000,,,,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age_all,[All],15.00000000,2.02429150,16.21593870,14.95692406,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age45_49,[45-49],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age50_54,[50-54],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age55_59,[55-59],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age60_64,[60-64],0.00000000,0.00000000,,0.00000000,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age65_69,[65-69],4.00000000,6.06060606,,142.85714286,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age70_74,[70-74],3.00000000,3.44827586,,136.86131387,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age75_79,[75-79],8.00000000,2.41691843,,293.90154298,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age80_84,[80-84],,,,,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age85_over,[85+],,,,,
NAC,North America and the Caribbean,GRD,Grenada,1995,All,Age_unknown,[Unknown],0.00000000,0.00000000,,,
